created_at,user_id,topic_id,stemmed_message,sentiment,sentiment_score
2023-11-02,101,1,alhamdulillah bab modeling asprak baaik banget kakak kayak ajar asih masuk moga allah mudah urus deh,positive,0.9855937361717224
2023-11-02,1,2,proses coloring mudah proses modelling lumayan biasa operasi blender pusing dikit its oke nama ajar,negative,0.6670656204223633
2023-11-02,102,2,mata kuliah media gravus visual bab 2 asik senang judul project pilih lumayan mudah,positive,0.9419399499893188
2023-11-02,102,2,mata kuliah inovasi media grafis visual bab 2 asik senang judul project lumayan mudah,positive,0.919251561164856
2023-11-02,102,0,mata kuliah media grafis visual mudah ajar bantu mampu bidang editing,neutral,0.9558055400848389
2023-11-02,102,1,asistensi bikin pusing capek lelah malas serah gajadi asprak asprak slowrespon terima kasih,negative,0.9819337725639343
2023-11-02,103,1,ajar materi produk yaallah yaallah yaallah alam asprak jalan,neutral,0.47023600339889526
2023-11-02,103,0,ajar materi tambah ilmu desain grafis praktek susah mbuatnya yaallah yaallah yaallah astagfirullah,negative,0.9951632022857666
2023-11-02,85,2,capek istirahat pulkam ngulang masamasa jujurly kuat kuat kuatir ahaha becanda sungguhsungguh jurus ku pilih ehe coba teknologi didik 3 jalur garagara imgv nyerah oh bro hadap imgv sesegukan dikit eheheh asli imgv tuh seru banget tau seru mana seru isi kepala ngebul isi kepala doang laptop tahantahan semester 1 tahan stres sisa air mata nya projectproject sih u project ngoding,positive,0.9424573183059692
2023-11-02,23,2,imgv senang otak suka beranganangan hehehehehehehehehehehehehehehehehehehehehehehehe,positive,0.9392710328102112
2023-11-02,83,2,jam 2 malam siang tidur alhamdulillah selesai hambat ya sih tidur pagi terimakasih imgv,negative,0.9958211183547974
2023-11-02,4,2,tugas cari asprak ngeluh aktivitas favorit asprak banget bantu sulit nekoneko sulit asistensi best banget pokok kating kating,positive,0.9768560528755188
2023-11-02,73,2,materi bab 2 coloring texturing sulit suka bab coloring texturing kreasi tentu warna karya bingung proses coloring texturing tutorial implementasi warna textur karya,neutral,0.6068307757377625
2023-11-02,48,2,materi bab2 coloringtexturing mudah cepat paham bab1 bab1 kenal blender,positive,0.9661929607391357
2023-11-02,46,2,ajar materi tau buat media ajar 3d kerja rumit butuh revisi,negative,0.9406384229660034
2023-11-02,76,2,bab 2 coloring takut susah alhamdulilah susah bab 1 modelling asistensi nya alhamdulilah lancar,positive,0.9578553438186646
2023-11-02,91,1,suka mata kuliah motivasi ajar 3 dimensi suka tekan kejar singkat mula saran untu asprak mudah asistensi bimbing revisi,neutral,0.6531625390052795
2023-11-02,52,2,alhamdulillah trial ping piro akhire finish kuis moga mudah bab 8 amin sehat sehat yer,positive,0.7897990345954895
2023-11-02,98,2,bab 2 senang panik dikit gara gara warna blender eh pencet hehe,negative,0.9891125559806824
2023-11-02,68,2,harap bab bab gampang kayak hehehehe degdegan takut eh puji mbak asprak nya heheheh terimakasih mbak,positive,0.8796582818031311
2023-11-02,100,1,pertamakali pakai aplikasi blender lumayan atas objek objek bangun rumah sulit pilih type contruction model,neutral,0.935562789440155
2023-11-02,100,0,aplikasi blender objek 3d bangun rumah pemebalajaran smk arsitektur mata ajar desaian model informasi beli 3 kertas prc mahal ajar,neutral,0.9915053248405457
2023-11-02,66,2,alam kerja tugas imgv 3d kenal aplikasi blender ya susah faham sulit semangat coba banget sih,positive,0.6803051233291626
2023-11-02,70,2,coloring mudah senang tarik senang mata kuliah inovasi media gravis visual,neutral,0.772003173828125
2023-11-02,104,1,sebelumya milik alam ajar aplikasi blender sulit aplikasi nya bingung ajar ajar aplikasi sistem blender 3d,negative,0.9808799624443054
2023-11-02,105,1,aplikasi blender tugas ajar 3d aplikasi blender ajar guna,neutral,0.9891641736030579
2023-11-02,89,2,bab 2 coloring lumayan mudah texturing sulit paham sepenuh toolstools blender,positive,0.4824742376804352
2023-11-02,65,2,alam ku bab 2 susah coloring kadang saat masuk warna produk warna masuk produk texturing,negative,0.9921850562095642
2023-11-02,71,2,bab 2 ajar coloring toturial youtube teman operasi blender bab 2 kali paham terus produk asistensi demonstrasi bab coloring kali terkadang lupa tools operasi gradient,neutral,0.89942866563797
2023-11-02,106,1,ajar 3d butuh teliti sabar selesai tugas selesai nya,negative,0.4546685814857483
2023-11-02,30,2,ngerjain bab 2 susah banget coloring warna gradasi noise mantengin laptop pagi pagi,negative,0.9946980476379395
2023-11-02,20,2,bab coloring warna tekstur objek suka aplikasi material image texture sesuai uv editing,positive,0.6286243200302124
2023-11-02,62,2,materi milik isi lengkap mudah ajar asisten praktik masuk sopan hubung,neutral,0.8956337571144104
2023-11-02,72,2,bab sulit paham software blender coba video tutorial teman coba otak atik ulang objek takut bingung cari asisten praktik revisi info temanteman asisten praktik buaik balik selesai bab 1 maksimal gapapa lecturer bilang harap moga kuat,negative,0.7902906537055969
2023-11-02,42,3,mgv seru asprak suka bantu tolong menolongseperti main ajar serunyaabisa kenal kating,positive,0.9002764225006104
2023-11-02,108,0,aju produk jukur bimbang virus sperma timbang pilih virus corona bentuk lucu banget hihihi,positive,0.9645866751670837
2023-11-02,108,1,bab modeling asli sulit gampang ditengahtengah lumayan uras tenaga pikir revisi report zuzur wow jadi lucu fokus ngerjain revisi asprak bilang salaah ganti oren orange situ ngehnya ganti warna teks hasil revisi langsung kirim asprak asprak geleng geleng akak lihat revisi,negative,0.9740232825279236
2023-11-02,108,2,bab 2 coloringtexturing gampang susah ajar report bab seblumnya typo tulis tulis asing dimiringin dk ngoreksi banget alhamdulillah revisi 1 kali heheheheeh,negative,0.89035964012146
2023-11-03,60,2,materi suka rumput proses bentuk tanah atur suka asistensi milik alam senang asisten ramah,positive,0.8432236313819885
2023-11-03,56,1,suka materi materi ajar proses asistensi nya aman asprak ribet sat set suka deh materi suka jadwal mepet sakit kayak,positive,0.9933158755302429
2023-11-03,87,2,bingung awal untung nya ajar paham warna objek warna cocok contoh acu,negative,0.612579882144928
2023-11-03,102,3,mata kuliah media grafis visual bab 3 senang judul project ambil rumit,negative,0.7153368592262268
2023-11-03,15,3,ez bos bab mudah wheheh sebelmya menang dikit ngaruh file ilanng bsimillah bintang,negative,0.7741943001747131
2023-11-03,111,0,jujur tugas kewalahan susah teman teman kali awam 3d maaf teman teman moga umur sehat,negative,0.9573391675949097
2023-11-03,56,2,alam proses asistensi asprak ramah koordinasi atur tulis prc,neutral,0.9917959570884705
2023-11-03,79,4,alam seru ajar nama nama komponen baling baling helikopter erti baling baling milik komponen,neutral,0.9383869767189026
2023-11-03,11,3,aplikasi alami bug seringkali gagal tampil nilai milik badge ganggu alam guna bug kembang perangkat lunak salah muncul rusak kesan positif guna aplikasi aplikasi tuju kerja didik salah tampil nilai serius ganggu produktivitas guna sebab frustrasi badge tampil sulit guna paham notifikasi tugas selesai akibat guna lewat informasi tugas selesai kembang keras identifikasi baik bug nilai tampil badge fungsi kualitas perangkat lunak kunci menjag,negative,0.9292495250701904
2023-11-03,113,1,modelling bikin menang aju judul tipe orang ajar software butuh tuntut cepat paham deadline stres gapapa suka ajar software editing tambah skil suka telmi lot susah hafalin shortcut chaos mbak asprak puool wes bantu proses revisi,negative,0.9641985893249512
2023-11-03,113,0,pilih judul sesuai mampu sih pilih ac judul pas bikin susah atas menang dikit proses bikin,negative,0.87296462059021
2023-11-03,112,1,modeling tugas sagat paham sagat buta blender ajar blender erti,negative,0.9618268013000488
2023-11-03,75,2,tementemen coloring texturing sih mudah ya mudah mudah tahan produk pakai texturing aplikasi tekstur objek turut lumayan mudah susah cari tekstur cocok produk ku,positive,0.9785659909248352
2023-11-04,24,3,semangat bab 4 moga asprak enak nan hati moga laptop tahan bab 2 kayak laptop deh give up yuk semangat yuk laptop ku,positive,0.9597685933113098
2023-11-04,7,3,ngerjainnya santuy slow hehe proses start orang beda beda ya santuy we,positive,0.4927148222923279
2023-11-04,115,0,aju judul bingung aju judul aju judul terima alhasil pakai judul produk,negative,0.9760032296180725
2023-11-04,115,1,bab modeling jujur sulit alas utama ajar buka blender ajar mandiri teman selesai bab revisi,negative,0.9602329134941101
2023-11-04,59,2,tugas 3d mana tugas tantang sulit kerja mana noben nya lulus ips,negative,0.9924752116203308
2023-11-04,15,4,bismillah bisaawalau revisi bab sebelmya kait bab moga mudah bab lighting,positive,0.8821349143981934
2023-11-05,100,3,beri lighting lumayan mudah beri cahaya susah beri lighting lumayan suka sulit,positive,0.6033876538276672
2023-11-06,102,4,mata kuliah inovasi media grafis visual project 3d bab 4 lumayan mudah kerja,positive,0.9329918622970581
2023-11-06,61,2,materi rumit materi enjoy materi tekan guna warna tekstur senang kerja,negative,0.9639875292778015
2023-11-06,95,2,sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar sabar,positive,0.5972342491149902
2023-11-06,107,3,lighting seru gampang teliti asprak ramah bintang 5 terimakasih danish bantu,positive,0.9808138012886047
2023-11-06,19,3,asprak nya lighting lumayan mudah lumayan cepat selesai alhamdulillah lancar,positive,0.9887131452560425
2023-11-06,116,0,blender aplikasi asing mipa original ajar blender senang ngeri ngeri sedap senang ajar blender tarik blender ilmu wawas alam erti betapa hebat orangorang balik animasi 3d terap filmfilm keren sepwrti starwars dl gamegame kompleks suka paham jengkel kadang klik objek body eh klik blender sayang ctrlz maju manusia ubah pikir alam asistensi kali kesan asprak ajar mbak asprak sistem relasi tambah luas kenal orang senang ajar orangorang hebat,positive,0.7379515171051025
2023-11-06,116,1,modelling satelit butuh lumayan objek sabar susun atur kecil kadang salah klik klik sulit temanteman ajar mbak asprak senang senang temu orangorang hebat bantu proses terimakasih,positive,0.827117383480072
2023-11-06,116,2,coloring mudah banding modelling tspi proyek bagus warna aneh coloring mudah proyek sedia skinnya google mbak asprak senang temanteman bantu ajar main kawan ilmu sungguh untung keliling orangorang tani proses,positive,0.98539137840271
2023-11-06,115,3,bab rumit bab butuh light mnegaturnya sulit atur lighting objek,negative,0.982176661491394
2023-11-06,13,2,suka bab coloring kerja cepat banding bab suka bab cari tekstur cocok design internet sulit cari alternatif tekstur,negative,0.8763490915298462
2023-11-06,13,3,bab kerja simple lighting cahaya ajar susah kerja tahap modelling,negative,0.9254492521286011
2023-11-06,99,3,bab susah bab bingung proses objek beribtextur gambar susah lighting objek coloring,negative,0.9911680221557617
2023-11-06,92,4,susah susah maju ambil tantang cowok seru sih ya asah mental btw terima kasih mas assistant,positive,0.9023135900497437
2023-11-06,11,4,apresiasi developer alam guna aplikasi mgv tingkat bug fix developer user temu bug alikasi mgv tombol navigasi terkadang pencet moga developer cepat tanggap user experience,positive,0.8838618993759155
2023-11-07,25,3,semangat jalan tugas inidan moga depan laptop aman 3d moga laku maksimal,positive,0.9859926104545593
2023-11-07,96,2,alhamdulillah lancar demostrasinya mbak asprak nya pol cantik pulapeh alhamdulillah pok e,positive,0.9851345419883728
2023-11-07,96,3,semangat semangat semangat yuk lighting bismillah pokok esemangat semangat semangat,positive,0.638064444065094
2023-11-07,32,2,terimakasih mbamas asprak buaik cantik ganteng manis tugas imgv lancar,positive,0.9764278531074524
2023-11-07,1,3,daki gunung lewat lembah menggerjakan bab sampai hujung jalan validasi produk,negative,0.5307344198226929
2023-11-07,112,3,alam ajar susah bab coloring texturing bab lighting kurang medapat plus,negative,0.9650793671607971
2023-11-07,17,3,nikmat challenge revisi asprak temu asprak saransaran kritik bangun,neutral,0.8669877648353577
2023-11-07,20,3,bab lighting ajar cahaya objek 4 lighting poin sun spotlight area,neutral,0.9898712038993835
2023-11-07,42,4,mgv seru kritik saran adakarena temu kurang web inisejauh bagus mudah akses,positive,0.8963914513587952
2023-11-07,101,3,tahap blender benarbenar blender wadah asah tingkat skil dunia multimedia karya digital,neutral,0.9620195031166077
2023-11-07,103,2,alhamdulillah bab 2 mudah moga kerja yaallah yaallah menang,positive,0.987297773361206
2023-11-07,21,3,lighting nya sat set wat wet alhamdulilah hari langsung asprak ac moga bab amin,positive,0.9682915806770325
2023-11-07,84,3,senang ulik bab lighting 3 file konsep beda beda kendala 2 file keluar bayang colloring,positive,0.6186950206756592
2023-11-07,8,4,maaf kuis ngebugmenguntungkan sih kadang bikin bingung sok far sok good not bad kerja lighting good i wil my best for next chapter,positive,0.8782449960708618
2023-11-07,85,3,nikmat mata kuliah imgv nikmat ehehehe pengin banget ngejar bintang yaallah balap mulu woilah gapapa gapapa next time kali ya mingguminggu daya ya hng salah alas unuk lalai tugastugas coolyeah imgv mwehehe tuh kayak nya ku hadap suasana apa mak butuh someone talk eluselus pala eheheheh daya pukpuk 3d ya keluh kesah nyakebanyakan keluhin bingung ya pokok mah teh butuh orang tua ku samping aak pulkam coy,positive,0.4985521137714386
2023-11-07,58,1,jujur modeling susah ampun cari referensi asprak mesti report revisi papa,negative,0.9745920300483704
2023-11-07,41,4,kemarin validasi asprak mbak asprak alhamdulillah produk revisi tambah tambah,neutral,0.9932981133460999
2023-11-07,60,3,materi ajar atur cahaya blender pelata arah cahaya tuju susah pilih arah cahaya,neutral,0.9690343737602234
2023-11-07,118,2,bab suka warna ta rumit bayang pas bab asistensi mas asprak ya sih terimakasih kakak kakak love lu ful,positive,0.7856805324554443
2023-11-07,118,0,kali pengang blander pilih judul alveolus bentuk bulat bulat kayak deh judul laen heuhuhu,negative,0.46738675236701965
2023-11-07,118,1,modeling sumpa pengin nanges uangel stok suabar e kudu dituambah tuambah deh overal semaput aman mek ya yaallah yaallah,negative,0.5039918422698975
2023-11-07,118,3,maaf banget kayak nya aku teliti lighting bab pulang mudah blander ya moga depan dimudahin amin serius,positive,0.7173720598220825
2023-11-07,69,3,lighting bab mudah ajar paham jelas youtube berbedabeda dasardasar bba mudah sulit inisiatif lighting produk hasil,negative,0.6621555089950562
2023-11-07,73,3,bab 3 lighting alami sulit proses kerja suka bab 3 lighting modal tutorial youtube paham proses lighting validasi jalan lancar,positive,0.6291107535362244
2023-11-07,24,4,lewat paruh tugas imgv bab 4 moga drama menangismenangis moga mudah bab 8,neutral,0.483512818813324
2023-11-08,83,3,alhamdulillah rintang lumayan susah ajar nol paham terimakasih semangat,positive,0.6345210671424866
2023-11-08,55,3,lighting lumayan bikin pusing senang drama menang menang drama misu misu hehehe,negative,0.5615594983100891
2023-11-08,72,3,bab lighting sengaja jauhjauh deadline bilang paham bab video tutorial saran asprak point lighting produk,neutral,0.990766167640686
2023-11-08,62,3,materi materi bantu proses lighting suka segi papar mudah paham suka cepat video nya ulang,positive,0.6919271349906921
2023-11-08,76,3,bab 3 lighting alhamdulilah mudah bab 1 modelling bab 2 coloring alhamdulilah asprak,positive,0.9457449316978455
2023-11-08,89,3,materi bab 3 lighting mudah sulit materi bab lighting kerja 4 model lighting simpel light sun area,neutral,0.7813054919242859
2023-11-08,24,0,awal cerita jalan imgv mari awal doa ikhtiar hasil bintang barokah,positive,0.9598757028579712
2023-11-08,96,4,bismillah semangat semangat semangat semangat semangat semangat semangat semangat semangat semangat,positive,0.6236693859100342
2023-11-08,31,2,bab coloring leptop merespon warna image harap situ servis leptop ganti ssd dl uras duit blender coloring pinjem leptop langsung project alhamdulillah bab 2 coloring jalan lancar asprak mbak hana semangat kejar bintang sungkan teman pinjam leptopnya moga depan kejar bintang leptop project jalan lancar,positive,0.9006112217903137
2023-11-08,61,3,bab sulit bab bab bab main fokus lighting produk asistensi senang bab langsung hadap lecturer bintang,positive,0.7781074643135071
2023-11-08,38,3,bab lighting bab mudah bagi nangisnangis ngerjain menang menang,positive,0.904788076877594
2023-11-08,60,4,ajar design teks aplikasi blender sesuai bentuk bentuk lengkung materi susah susah gampang,neutral,0.737786054611206
2023-11-08,56,3,suka materi lighting kesan hidup produk suka materi lemah tangkap informasi ajar youtube alam asistensi nyaman hubung asprak asistensi baik quiz mana uji coba salah pilih sekian terimakasih,negative,0.8181002140045166
2023-11-08,70,3,bab enak buat mudah senang depan ajar hasil bagus tarik,positive,0.9653271436691284
2023-11-08,66,3,kerja imgv bab lighting laptop ganti balik kerja tugas imgv kenal blender fungsi moga kuat tamat aamiin,positive,0.8033459782600403
2023-11-08,119,3,bab 3 lighting kerja mudah tuorial sedia paham asistensi jalan demonstrasi kerja asisten praktikum lancar,positive,0.8244987726211548
2023-11-08,119,0,kerja produk 3d pilih aju judul produk pilih judul anatomi tulang rusuk syukur langsung ac terima,neutral,0.9939697980880737
2023-11-08,87,3,alam aplikasi mgv ganggu input nilai terkadang kacau sesuai developer mohon meng fix bug terimakasih,negative,0.8263425230979919
2023-11-08,37,4,seruusaling senggol teman teman sehat kompetisi sehat cipta lingkung kompetisi sehat,positive,0.6455158591270447
2023-11-08,27,4,tunggu pasti asdos report banget sehatsehat ya asdos moga fast respons tau kakak sibuk semangat kak jalan hidup,neutral,0.5261790752410889
2023-11-08,116,3,bab lighting senang lighting bermacammacam asprak banget temanteman bantu ajar alhamdulillah satelit bagus,positive,0.9861218333244324
2023-11-08,120,0,ajar materi sulit operasi aplikasi salah materi dewasa hilang motivasi semangat selesai tugas hilang orang dekat sakit harus opname bingung tanggal kontrak lewat percaya orang milik proses masingmasing senang ajar suka deadline nya mepetmepet sulit tools blender masuk masuk apa materi senang menang kerja,negative,0.988229513168335
2023-11-08,82,5,buat animasi senang web nya rekap nilai lambat ac loh,positive,0.4981653392314911
2023-11-08,80,3,bab 3 mudah paham teliti posisi lighting bagianbagian objek,neutral,0.947577178478241
2023-11-08,77,4,alam paham materi labelling software blender tarik kali ajar materi barubaru video tutorial youtube,neutral,0.9689701199531555
2023-11-08,54,2,bab 2 coloring sulit alhamdulillah asprak hati bantu arah warna pas,negative,0.805498480796814
2023-11-08,54,3,bab lighting bingung atur tempat cahaya coba tata alhamdulillah ac asprak,neutral,0.9929459691047668
2023-11-08,30,3,lighting lumayan gampang bab ya susah sih ya overal oke sih menang dikit,negative,0.6176249384880066
2023-11-09,4,3,asisten praktikum banget ragu ilmu kasih masuk baik produk terimakasih,negative,0.9791325926780701
2023-11-09,69,4,bab labelling mudah paham youtube paham bab labelling bantu teman bab,neutral,0.47276538610458374
2023-11-09,61,4,bab laksana mudah bab bab ajar dasar blender tahap sulit,negative,0.9727420210838318
2023-11-09,61,5,bab ajar proses buat animating produk paham erti animating bab,neutral,0.9520029425621033
2023-11-09,113,2,mudah modelling susah proses asistensi jalan grogi selesai slo respon mas overal syekali mas bikin jantung copot dirosting dikit ngaruh,negative,0.9807579517364502
2023-11-09,104,2,alam ajar materi susah kendala coloring lali ajar teman teman,negative,0.9892627596855164
2023-11-09,75,3,ajar imgv senang sita tidur ya pusing bab tuh cari asprak huhuhu,negative,0.9886336326599121
2023-11-09,68,3,masyallah cari asprak pas teka teki luar kepala capek untung ac huft moga bab bab lancar ya pls,positive,0.8732697367668152
2023-11-09,99,4,ya bab kali gaterlalu susah banding bab bab ya susahsusah gampang sih tutor bantu hehehe,negative,0.9884909391403198
2023-11-09,26,4,bab labelling kali kerja susahsusah gampang kali tutor youtube mudah praktek paham,positive,0.6611745953559875
2023-11-09,26,3,bab kali lighting susah susah gampang objek ditexturing gambar hasil beda objek dicoloring base color,negative,0.9091079235076904
2023-11-09,71,3,bab 3 ligthing kali kerja mudah cepat asistensi cepat demonstrasi report bab 3 kali operasi blender mudah paham bingung,positive,0.6146634221076965
2023-11-09,36,4,materi lumayan mudah lewat materi susah kakak asprak tolong bimbing nya,neutral,0.6854379177093506
2023-11-09,98,3,bab 3 engga susah sih cari asprak susah asprak uda habis kuota,negative,0.9187192916870117
2023-11-09,113,3,jalan lancar mbak nya banget ramah dam mudah orang bab nya berat kayak modelling pokok berat modelling,positive,0.9930103421211243
2023-11-09,111,3,alhamdullillah ssedikit mudah lighting soalanya ajar kakak kakak hati terimakasih banayk kakak kakak heheh,positive,0.9858837723731995
2023-11-09,7,4,alam asistensi seru sih kenal kating hati sombong suka tabung hehe sehat moga tuhan mudah urus,positive,0.7870346307754517
2023-11-09,9,5,alam ajar materi tantang tarik ulik hasil animating bagus tarik,positive,0.9477550983428955
2023-11-09,5,5,alam bab animasi lumayan sulit paham animasi sulit temu konsep,negative,0.9947004318237305
2023-11-09,86,3,bab lighting proses lumayan cepat asistensi asprak tahu putar lighting,positive,0.7323978543281555
2023-11-10,59,3,lighting sulit sulit coloring texturing 3d kerja tenggat tentu,negative,0.8965507745742798
2023-11-10,113,4,bab mudah banding bab tutor yutup sedia mudah paham tahta tinggi modelling menang,positive,0.9438183307647705
2023-11-10,121,1,senang asprak nya masuk mudah ajar alami sulit bantu,positive,0.5626396536827087
2023-11-10,121,2,bingung paham uv unwrapping blender texture langsung error patah patah,negative,0.9941991567611694
2023-11-10,15,5,asli gampang bang ngejar bintang mas assistant aga susah banya challange aga susah,negative,0.8952928781509399
2023-11-11,116,4,bab 4 mudah sulit bingung objek tunjuk lebih lewat berat teks mudah demonstrasi senang temanteman bantu sulit bantu,negative,0.9831814169883728
2023-11-11,23,4,tahap labeling lumayan eazy pizy lemon squizy hehehehe banding modelling uangel alhamdulillah survive ya allah,positive,0.9887433052062988
2023-11-11,103,3,bab 3 kali mudah ya alhamdulillah proses asistensi jalan lancar alhamdulillah,positive,0.9871811270713806
2023-11-11,33,4,asprak mbak teliti asik banget kasi saransaran terima kasih deh moga depan asprak,positive,0.9851022958755493
2023-11-11,119,1,bab 1 modelling langkah kerja produk 3d bab 1 ajar paham tutorial tutorial youtube asistensi jalan lancar revisi,neutral,0.9775083065032959
2023-11-11,119,2,bab 2 coloring texturing bab mudah bantu video tutorial asistensi jalan lancar demonstrasi kerja asprak,neutral,0.9422353506088257
2023-11-11,31,3,kating bab 3 lighting mudah lumayan mudah sih asprak enak pinjem leptop ngerjain lighting lancar jam coba langsung demons asprak report ku kerja besok hari leptop temenku kirim asprak ac revisi moga bab bab lancar moga sehat setep sekian terima kasih,positive,0.6711623072624207
2023-11-12,120,1,materi modelling rumit makan paham namanama tools serta fungsi proses validasi jalan lancar,negative,0.7582021951675415
2023-11-12,42,5,bab animaating modelling tantang babrendering sih gantung spek laptop hehehe,neutral,0.7398211359977722
2023-11-12,21,4,alhamdulilah lancar bahagia sentosa moga render ngebut ngerjain bab amin,positive,0.9680435061454773
2023-11-12,117,4,moga bab entar bab 6 habis asprak super duper mega juta duper amin 40x,positive,0.7126263976097107
2023-11-12,101,4,tahap alhamdulillah kejar paham ajar kreasi kreatif tata edit bentuk ukur warna tulis,neutral,0.9194490313529968
2023-11-12,28,4,materi mudah paham media ajar bantu media mudah paham,neutral,0.7074825167655945
2023-11-13,55,4,aman ya teman teman tau randeringsemangat teman teman kejar imgvtulation,neutral,0.9894077777862549
2023-11-13,79,6,bab rendering latih sabar proses rendering sisi senang alam ajar senang,positive,0.6614403128623962
2023-11-13,88,5,animasi pusing banget susah banget step 3d susah sih ya ahirnya effort sih,negative,0.994906485080719
2023-11-13,38,4,tahap jalan mudah proses kerja cari asprak proses validasi moga mudah,neutral,0.5286086201667786
2023-11-13,35,4,alhamdulillah kesini bab mudah bingung letak mana posisi taruh teks,negative,0.8735914826393127
2023-11-13,80,4,bab labelling materi tutorial dapat mudah paham terap produk selesai,neutral,0.5152473449707031
2023-11-14,48,4,bab 4 labelling materi mudah paham mudah praktik materi bab,neutral,0.7844932079315186
2023-11-14,14,4,alhamdulillah mata kuliah mgv sok far tumbang tipes demam terimakasih asprak sulit,negative,0.9077587723731995
2023-11-14,76,4,bab 4 labelling alhamdulilah lumayan mudah sulit bab 1 modelling asprak nya sih,positive,0.9410008192062378
2023-11-14,73,4,materi bab 4 labelilling susah mudah aplikasi dalam produk suka materi bab labelling,negative,0.9724374413490295
2023-11-14,11,5,ajar materi animasi jujur lumayan nikmat kendala device blue screen,positive,0.9868840575218201
2023-11-14,122,1,bab 1 modeling alhamdulillah selesai kendala first time pakai blender syukur asprak banget ramah cantik,positive,0.9903653860092163
2023-11-14,30,4,labelling gampang ribet overal chil sih ngerjain labelling chil reportnya xixixixixixi,negative,0.9812798500061035
2023-11-14,17,4,seru sih bab katingnya ajar adikadiknya asprak temu saran kritik bangun,positive,0.9131721258163452
2023-11-14,122,0,nya drama tolak judul alhamdulillah terima produk gampang first time pakai blender bisa,positive,0.7980085015296936
2023-11-14,122,2,bab 2 texturing alhamdulillah lancar kendala cuman lambat banget 11 ngerjain tugas syukur lambat asprak cantik,negative,0.5932714939117432
2023-11-14,70,4,bab mudah semangat kerja depan semangat ajar asprak,positive,0.9805702567100525
2023-11-14,66,4,ajar materi labeling faham 3d fitur fitur blender kokoh iman istighfar,neutral,0.9834541082382202
2023-11-14,65,4,dapat labeling atur sesuai objek 3 dimensi tools bab labeling,neutral,0.9891970753669739
2023-11-14,72,4,bab serah laptop masalah kelimpungan pikir selesai tugas untung bantu teman tani bab didemontrasikan moga besok asprak,negative,0.9422970414161682
2023-11-15,71,4,bab 4 kali bab erti operasi blender bab masj mudah kerja cepat,positive,0.9559136629104614
2023-11-15,45,4,materi labeling kerja kendala cari asisten kendala instagram cari asprak,neutral,0.9369248747825623
2023-11-15,25,5,semangat hadap imgv samappi imgvdan moga baik ppelajaran amin,positive,0.9364731311798096
2023-11-15,96,5,ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok ok,neutral,0.7632272243499756
2023-11-15,51,3,alam ajar materi cahaya blender manfaat materi saji lengkap dalam paham konsep cahaya blender,neutral,0.9390527606010437
2023-11-15,123,0,keren suka mgv keren mgv sungguh mrnyenangkan suka latih mbuat desain produk apstinya kembang skil imgv suka,positive,0.9955899715423584
2023-11-15,122,3,lighting lumayan mudah mudah cari asprak 8 syukur asprak mbak adellia cantik imut banget,positive,0.9929868578910828
2023-11-15,123,2,suka apda coloring bingung yutorial diyoutube nya beda bikin bingung malas tantang seru produk 3d,positive,0.8960680961608887
2023-11-15,123,1,bab modelling sungguh uras jam tidur deadline nya singkat bikin ketar tir untung teman siaga bantu,positive,0.5368432402610779
2023-11-15,10,5,seru ajar blender ajar temanteman kakak tingkat bantu mgv asprak banget gaenak maybe cuman revisi sih salah hehehe sok far sok good banget 1010 keren ajar 3d moga laptop kuat hehehe,positive,0.9063513278961182
2023-11-15,9,6,alam bab seru pikir produk layak produk cukup syarat syarat anjur dosen uras bab,negative,0.7857499122619629
2023-11-15,29,2,pegalaman bab coloring kesan mana usaha sesuai warna produk mana coba pasu warna cocok produk,negative,0.541415810585022
2023-11-15,29,3,alam dalam bab sulit atur power cahaya produk coba laku cahaya pas tampil detail produk,neutral,0.987215518951416
2023-11-15,29,4,alam bab bongkar produk dalam produk sulit bab bongkar nama bab animasi,negative,0.9927438497543335
2023-11-16,124,0,aju judul alami susah tolak 3 kali dedlinenya tanggal 27 tanggal 30 judul ac sekian,negative,0.973527729511261
2023-11-16,38,5,tahap animasi tantang biasa animasi software ajar aplikasi blender,neutral,0.9936196208000183
2023-11-20,109,5,bab animating lumayan susah bab coloring lighting bab animating modelling susah tingkat sulit,negative,0.955184817314148
2023-11-16,124,1,bab 1 milik sulit modeling sulit bantu kating suruh tutor youtube youtube butuh bantu langsung cari bantuang kating alhamdulilah selesai tenggat,negative,0.9636074900627136
2023-11-16,125,0,aju produk isi link gform isi judul produk tanggal kontrak demonstrasi report nya beli prc sesuai warna tentu offering nya alhamdulillah nya lancar ac,neutral,0.7701044678688049
2023-11-16,125,1,asistensi modelling hubung kak thasya asprak bab 1 kendali nya laptop kerja bab 1 poin plus lebih tanggal kontrak jujur sedih alhamdulillah allah jalan ide sewa laptop dekat usul orang tua tuju moga semester 2 laptop repot teman latih objek 3d kerja laptop teman alhamdulillah revisi nya materi lms tutor youtube sekian terimakasih,negative,0.5201547741889954
